formula,expt_form_e,uncertainty,phaseinfo,reference,likely_mpid
Na3AlCl6,-2.051120057783253,,cr,https://janaf.nist.gov/tables/Al-032.html,
B10Pb2O17,-2.533063242851359,,cr,https://janaf.nist.gov/tables/B-140.html,
Be3(BO3)2,-2.9249476500103673,,cr,https://janaf.nist.gov/tables/B-085.html,
B2PbO4,-2.3044953580698944,,cr,https://janaf.nist.gov/tables/B-099.html,
BOF,-2.825894126424027,,cr,https://janaf.nist.gov/tables/B-109.html,
B4PbO7,-2.468138539050894,,cr,https://janaf.nist.gov/tables/B-125.html,mp-9747
KB3O5,-2.6679472632046615,,cr,https://janaf.nist.gov/tables/B-128.html,mp-559636
B6PbO10,-2.5584809309404135,,cr,https://janaf.nist.gov/tables/B-131.html,
K2B8O13,-2.678996976588432,,cr,https://janaf.nist.gov/tables/B-132.html,
Li2B8O13,-2.6651403986784294,,cr,https://janaf.nist.gov/tables/B-135.html,
BaI2,-2.091595985547509,,cr,https://janaf.nist.gov/tables/Ba-030.html,mp-23260
LiBeF3,-3.4240230378000214,,cr,https://janaf.nist.gov/tables/Be-023.html,
BeWO4,-2.6141279140507265,,cr,https://janaf.nist.gov/tables/Be-052.html,
MoBr2,-0.7010530185757817,,cr,https://janaf.nist.gov/tables/Br-062.html,mp-29555
ZrBr2,-1.3977703176786938,,cr,https://janaf.nist.gov/tables/Br-076.html,mp-28495
MoBr3,-0.735021048685043,,cr,https://janaf.nist.gov/tables/Br-081.html,mp-1205355
ZrBr3,-1.6478359611884354,,cr,https://janaf.nist.gov/tables/Br-089.html,mp-23247
MoBr4,-0.6305144902465718,,cr,https://janaf.nist.gov/tables/Br-093.html,
WBr5,-0.5384376276690283,,cr,https://janaf.nist.gov/tables/Br-108.html,mp-1095321
WBr6,-0.5079795068325252,,cr,https://janaf.nist.gov/tables/Br-112.html,mp-28483
Nb50C49,-0.727116330142284,,cr,https://janaf.nist.gov/tables/C-001.html,
LiC,-0.1539430882718761,,cr,https://janaf.nist.gov/tables/C-131.html,mp-1378
MgC2,0.30354872969260654,,cr,https://janaf.nist.gov/tables/C-132.html,
Mg2C3,0.16478359611884355,,cr,https://janaf.nist.gov/tables/C-141.html,mp-28793
CaI2,-1.8545375004563762,,cr,https://janaf.nist.gov/tables/Ca-023.html,mp-30031
W(ClO)2,-1.617481088219175,,cr,https://janaf.nist.gov/tables/Cl-106.html,mp-32539
WCl2,-0.8889641369569191,,cr,https://janaf.nist.gov/tables/Cl-125.html,
ZrCl2,-1.4888342456351653,,cr,https://janaf.nist.gov/tables/Cl-127.html,mp-23162
ZrCl3,-1.8505636667323375,,cr,https://janaf.nist.gov/tables/Cl-146.html,mp-22871
WCl4O,-1.1592677443487889,,cr,https://janaf.nist.gov/tables/Cl-155.html,mp-27754
ICl,-0.18356157988205934,,cr,https://janaf.nist.gov/tables/Cl-032.html,mp-567998
Cu2SO5,-1.2017279979076498,,cr,https://janaf.nist.gov/tables/Cu-022.html,mp-4386
CuF,-1.4526974921003313,,cr,https://janaf.nist.gov/tables/Cu-008.html,
ZrF2,-3.3245813252047385,,cr,https://janaf.nist.gov/tables/F-107.html,
FeF3,-2.699425853321764,,cr,https://janaf.nist.gov/tables/F-111.html,mp-22398
TiF3,-3.7195550049135093,,cr,https://janaf.nist.gov/tables/F-125.html,mp-246
ZrF3,-3.6317437302508284,,cr,https://janaf.nist.gov/tables/F-127.html,
Fe877S1000,-0.5821936599612758,,cr,https://janaf.nist.gov/tables/Fe-002.html,
Fe947O1000,-1.417408362287072,,cr,https://janaf.nist.gov/tables/Fe-001.html,
FeI2,-0.36136753534834115,,cr,https://janaf.nist.gov/tables/Fe-014.html,mp-571122
FeO,-1.4097686871840933,,cr,https://janaf.nist.gov/tables/Fe-018.html,
B5H7,-0.012467352707345373,,cr,https://janaf.nist.gov/tables/B-136.html,mp-706630
Ba(HO)2,-1.9615313108745227,,cr,https://janaf.nist.gov/tables/Ba-025.html,mp-626973
Be(HO)2,-1.8776657136699804,,cr,https://janaf.nist.gov/tables/Be-036.html,mp-697136
Ca(HO)2,-2.0440101687990575,,cr,https://janaf.nist.gov/tables/Ca-020.html,mp-23879
Cu(HO)2,-0.933542933602434,,cr,https://janaf.nist.gov/tables/Cu-014.html,mp-505105
Fe(HO)2,-1.1899114349658038,,cr,https://janaf.nist.gov/tables/Fe-011.html,
Mg(HO)2,-1.9166934074876014,,cr,https://janaf.nist.gov/tables/H-057.html,mp-30247
Sr(HO)2,-2.0083653725972406,,cr,https://janaf.nist.gov/tables/H-071.html,mp-27425
H2WO4,-1.675709924123977,,cr,https://janaf.nist.gov/tables/H-077.html,mp-29530
TiH2,-0.4986871987807108,,cr,https://janaf.nist.gov/tables/H-081.html,mp-24161
BHO,-1.4536613691783637,,cr,https://janaf.nist.gov/tables/B-111.html,
B(HO)3,-1.6197724801791793,,cr,https://janaf.nist.gov/tables/B-056.html,mp-23791
Fe(HO)3,-1.2327795348740551,,cr,https://janaf.nist.gov/tables/Fe-013.html,
PH3O4,-1.6639575826387514,,cr,https://janaf.nist.gov/tables/H-085.html,mp-23902
LiAlH4,-0.20236581979507104,,cr,https://janaf.nist.gov/tables/Al-062.html,mp-27653
B(HO)2,-1.4618035394203233,,cr,https://janaf.nist.gov/tables/B-089.html,mp-1202159
KBH4,-0.3919386760777624,,cr,https://janaf.nist.gov/tables/B-058.html,mp-37722
LiBH4,-0.3290033759683864,,cr,https://janaf.nist.gov/tables/B-059.html,mp-30209
NaBH4,-0.33137333896311844,,cr,https://janaf.nist.gov/tables/B-060.html,mp-38725
H4BrN,-0.4690557518334571,,cr,https://janaf.nist.gov/tables/Br-012.html,mp-23675
H4NCl,-0.5433520188643726,,cr,https://janaf.nist.gov/tables/Cl-029.html,
H4NClO4,-0.3065408943423694,,cr,https://janaf.nist.gov/tables/Cl-030.html,
KHO,-1.4672972932894526,,cr,https://janaf.nist.gov/tables/H-009.html,mp-642817
LiHO,-1.67530127577753,,cr,https://janaf.nist.gov/tables/H-018.html,mp-23856
NaHO,-1.4714879129871345,,cr,https://janaf.nist.gov/tables/H-033.html,mp-23891
HgO,-0.47048083891119324,,cr,https://janaf.nist.gov/tables/Hg-010.html,mp-1224
MoI2,-0.35905630321499465,,cr,https://janaf.nist.gov/tables/I-034.html,mp-1198690
TiI2,-0.9193176280235589,,cr,https://janaf.nist.gov/tables/I-045.html,
ZrI2,-0.896191487663886,,cr,https://janaf.nist.gov/tables/I-047.html,mp-570506
MoI3,-0.32306205838793417,,cr,https://janaf.nist.gov/tables/I-051.html,
TiI3,-0.834759006654668,,cr,https://janaf.nist.gov/tables/I-054.html,mp-23264
ZrI3,-1.0298974757427724,,cr,https://janaf.nist.gov/tables/I-056.html,mp-23282
MoI4,-0.254981762083362,,cr,https://janaf.nist.gov/tables/I-058.html,
Li2Si2O5,-2.9490953514135336,,cr,https://janaf.nist.gov/tables/Li-031.html,mp-4117
Mo4O11,-1.9579141807644873,,cr,https://janaf.nist.gov/tables/Mo-011.html,mp-558247
Mo8O23,-1.9448117379312966,,cr,https://janaf.nist.gov/tables/Mo-012.html,mp-2669
Mo1000O2889,-1.9432405975593745,,cr,https://janaf.nist.gov/tables/Mo-013.html,
V200N93,-0.9353594186573699,,cr,https://janaf.nist.gov/tables/N-001.html,
P3N5,-0.414771593975077,,cr,https://janaf.nist.gov/tables/N-036.html,mp-567907
NaS,-1.0288144095636929,,cr,https://janaf.nist.gov/tables/Na-034.html,mp-2400
NiS2,-0.4538790063001372,,cr,https://janaf.nist.gov/tables/Ni-012.html,mp-2282
W25O68,-2.1763628953033627,,cr,https://janaf.nist.gov/tables/O-049.html,
W10O29,-2.1793242131776878,,cr,https://janaf.nist.gov/tables/O-050.html,mp-27732
W25O74,-2.185290553584006,,cr,https://janaf.nist.gov/tables/O-051.html,
SiPbO3,-2.373397022744725,,cr,https://janaf.nist.gov/tables/O-057.html,mp-21723
Si(PbO2)2,-2.0401028391386467,,cr,https://janaf.nist.gov/tables/O-069.html,mp-1197095
Ti4O7,-3.207760302739791,,cr,https://janaf.nist.gov/tables/O-089.html,mp-12205
ScAg2,-0.2809,0.0062,I4/mmm,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",mp-1018128
ScAg,-0.2715,0.0166,Pm-3m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",mp-11237
Y43Ag157,-0.2301,0.0135,P6/m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
YAg,-0.2778,0.0332,Pm-3m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",mp-2474
La43Ag157,-0.2218,0.0207,P6/m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
LaAg,-0.1752,0.0238,Pm-3m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",mp-1948
Ce43Ag157,-0.2,0.0425,P6/m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
CeAg,-0.1399,0.0446,Pm-3m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",mp-2756
Pr43Ag157,-0.229,0.029,P6/m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
PrAg,-0.2529,0.029,Pm-3m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",mp-2525
Nd43Ag157,-0.1834,0.0301,P6/m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
NdAg,-0.2052,0.0383,Pm-3m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",mp-1236
ZrAg,-0.0323,0.0324,P4/nmm,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",mp-11239
Zr2Ag,-0.0152,0.03,I4/mmm,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",mp-2221
HfAg,-0.1113,0.0207,P4/nmm,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",mp-13156
Y16Al67Ni17,-0.5597,0.0083,Cmcm,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
YAl2Ni,-0.6509,0.0155,Cmcm,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",mp-13094
Y27Al18Ni55,-0.5027,0.0155,Im-3m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
YAl16Ni3,-0.37,0.0145,Cmcm,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
Y33Al60Ni7,-0.5877,0.0155,Fd-3m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
YAlNi,-0.5607,0.0093,P-62m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",mp-13095
Y17Al50Ni33,-0.6509,0.0238,P6/mmm,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
Y17Al25Ni58,-0.5006,0.0259,P6/mmm,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
Y17Al15Ni68,-0.4902,0.0114,P6/mmm,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
Y17Al5Ni78,-0.3746,0.0187,P6/mmm,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
Y25Al8Ni67,-0.3928,0.0259,P6_3/mmc,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
HfAlNi2,-0.6032,0.0176,Fm-3m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",mp-5748
Al82(FeNi)9,-0.2674,0.0145,P121/c1,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
Al36(FeNi)7,-0.3804,0.0166,,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
Al18Fe7Ni75,-0.2933,0.0124,Pm-3m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
AlFe2Ni,-0.2892,0.0145,Pm-3m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
AlFeNi2,-0.3171,0.0187,Pm-3m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
Al3Fe3Ni4,-0.3545,0.0114,Pm-3m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
Al33Fe57Ni10,-0.256,0.0114,Pm-3m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
Al33Fe50Ni17,-0.3348,0.0187,Pm-3m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
AlFeNi,-0.4084,0.0135,Pm-3m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
Al33Fe22Ni45,-0.427,0.0124,Pm-3m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
Al33Fe17Ni50,-0.4301,0.0124,Pm-3m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
Al33Fe10Ni57,-0.454,0.0135,Pm-3m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
Al4Fe5Ni,-0.2933,0.0269,Pm-3m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
Al2Fe2Ni,-0.3399,0.028,Pm-3m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
Al4(FeNi)3,-0.3669,0.0321,Pm-3m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
Al2FeNi2,-0.4436,0.0197,Pm-3m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
Al4FeNi5,-0.5058,0.0155,Pm-3m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
Al5Fe4Ni,-0.3089,0.0197,Pm-3m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
Al2FeNi,-0.4612,0.0093,Pm-3m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
Al5FeNi4,-0.4944,0.0124,Pm-3m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
Al33Fe67,-0.2301,0.0093,Pm-3m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
Al2Fe3,-0.2684,0.0124,Pm-3m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
NbAlNi,-0.4239,0.0155,P6_3/mmc,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
NbAlNi2,-0.4001,0.0114,Fm-3m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",mp-4813
Nb33Al27Ni40,-0.4052,0.0166,P6_3/mmc,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
Nb33(Al2Ni)20,-0.4788,0.0135,P6_3/mmc,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
NbAl5Ni19,-0.2943,0.0083,Pm-3m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
Al9Ni9Ru2,-0.5752,0.0124,Pm-3m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
Al2Ni2Ru,-0.5349,0.0104,Pm-3m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
Al5NiRu4,-0.6426,0.0135,Pm-3m,"Kim, G., Meschel, S., Nash, P. et al. Experimental formation enthalpies for intermetallic phases and other inorganic compounds. Sci Data 4, 170162 (2017). https://doi.org/10.1038/sdata.2017.162",
